-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,RH2M
20.5,76.25,2020,13,53.9
20.5,76.875,2020,13,54.12
20.5,77.5,2020,13,54.47
20.5,78.125,2020,13,53.68
20.5,78.75,2020,13,55.3
20.5,79.375,2020,13,55.63
20.5,80.0,2020,13,56.55
20.5,80.625,2020,13,57.96
21.0,73.125,2020,13,77.77
21.0,73.75,2020,13,77.04
21.0,74.375,2020,13,72.78
21.0,75.0,2020,13,65.45
21.0,75.625,2020,13,58.12
21.0,76.25,2020,13,56.49
21.0,76.875,2020,13,56.45
21.0,77.5,2020,13,54.99
21.0,78.125,2020,13,54.07
21.0,78.75,2020,13,55.49
21.0,79.375,2020,13,52.13
21.0,80.0,2020,13,52.1
21.0,80.625,2020,13,54.54
21.5,73.125,2020,13,75.77
21.5,73.75,2020,13,74.18
21.5,74.375,2020,13,72.72
21.5,75.0,2020,13,70.5
21.5,75.625,2020,13,64.63
21.5,76.25,2020,13,60.57
21.5,76.875,2020,13,57.37
21.5,77.5,2020,13,55.6
21.5,78.125,2020,13,55.37
21.5,78.75,2020,13,55.29
21.5,79.375,2020,13,52.58
21.5,80.0,2020,13,47.44
21.5,80.625,2020,13,47.66
22.0,73.125,2020,13,75.13
22.0,73.75,2020,13,71.79
22.0,74.375,2020,13,72.75
22.0,75.0,2020,13,71.77
22.0,75.625,2020,13,66.28
22.0,76.25,2020,13,62.18
22.0,76.875,2020,13,56.67
22.0,77.5,2020,13,55.63
22.0,78.125,2020,13,56.54
22.0,78.75,2020,13,57.2
22.0,79.375,2020,13,57.79
22.0,80.0,2020,13,52.09
22.0,80.625,2020,13,49.22
20.0,73.125,2020,14,69.79
20.0,73.75,2020,14,75.25
20.0,74.375,2020,14,75.53
20.0,75.0,2020,14,72.55
20.0,75.625,2020,14,65.28
20.0,76.25,2020,14,60.81
20.0,76.875,2020,14,57.86
20.0,77.5,2020,14,54.19
20.0,78.125,2020,14,53.68
20.0,78.75,2020,14,58.04
20.0,79.375,2020,14,59.4
20.0,80.0,2020,14,57.48
20.0,80.625,2020,14,57.04
20.5,73.125,2020,14,68.52
20.5,73.75,2020,14,72.22
20.5,74.375,2020,14,74.13
20.5,75.0,2020,14,73.33
20.5,75.625,2020,14,68.46
20.5,76.25,2020,14,63.86
20.5,76.875,2020,14,60.21
20.5,77.5,2020,14,58.31
20.5,78.125,2020,14,58.13
20.5,78.75,2020,14,60.79
20.5,79.375,2020,14,59.87
20.5,80.0,2020,14,59.19
20.5,80.625,2020,14,63.12
21.0,73.125,2020,14,64.77
21.0,73.75,2020,14,69.04
21.0,74.375,2020,14,72.7
21.0,75.0,2020,14,73.28
21.0,75.625,2020,14,68.36
21.0,76.25,2020,14,63.72
21.0,76.875,2020,14,60.91
21.0,77.5,2020,14,59.22
21.0,78.125,2020,14,59.4
21.0,78.75,2020,14,61.82
21.0,79.375,2020,14,58.38
21.0,80.0,2020,14,56.68
21.0,80.625,2020,14,59.32
21.5,73.125,2020,14,60.32
21.5,73.75,2020,14,65.48
21.5,74.375,2020,14,72.45
21.5,75.0,2020,14,74.07
21.5,75.625,2020,14,71.33
21.5,76.25,2020,14,65.47
21.5,76.875,2020,14,59.99
21.5,77.5,2020,14,59.43
21.5,78.125,2020,14,60.35
21.5,78.75,2020,14,57.71
21.5,79.375,2020,14,54.13
21.5,80.0,2020,14,52.76
21.5,80.625,2020,14,52.35
22.0,73.125,2020,14,58.88
22.0,73.75,2020,14,59.41
22.0,74.375,2020,14,71.44
22.0,75.0,2020,14,75.27
22.0,75.625,2020,14,74.78
22.0,76.25,2020,14,68.84
22.0,76.875,2020,14,60.41
22.0,77.5,2020,14,58.12
22.0,78.125,2020,14,60.89
22.0,78.75,2020,14,59.11
22.0,79.375,2020,14,54.68
22.0,80.0,2020,14,51.05
22.0,80.625,2020,14,47.81
20.0,73.125,2020,15,62.83
20.0,73.75,2020,15,72.62
20.0,74.375,2020,15,71.63
20.0,75.0,2020,15,67.39
20.0,75.625,2020,15,66.0
20.0,76.25,2020,15,65.3
20.0,76.875,2020,15,62.59
20.0,77.5,2020,15,59.97
20.0,78.125,2020,15,61.4
20.0,78.75,2020,15,65.35
20.0,79.375,2020,15,65.6
20.0,80.0,2020,15,60.89
20.0,80.625,2020,15,60.34
20.5,73.125,2020,15,61.1
20.5,73.75,2020,15,67.15
20.5,74.375,2020,15,69.28
20.5,75.0,2020,15,67.11
20.5,75.625,2020,15,66.56
20.5,76.25,2020,15,66.52
20.5,76.875,2020,15,64.39
20.5,77.5,2020,15,63.74
20.5,78.125,2020,15,65.2
20.5,78.75,2020,15,68.23
20.5,79.375,2020,15,67.05
20.5,80.0,2020,15,65.93
20.5,80.625,2020,15,69.81
21.0,73.125,2020,15,58.16
21.0,73.75,2020,15,60.48
21.0,74.375,2020,15,66.34
21.0,75.0,2020,15,67.05
21.0,75.625,2020,15,66.79
21.0,76.25,2020,15,66.63
21.0,76.875,2020,15,65.44
21.0,77.5,2020,15,64.8
21.0,78.125,2020,15,65.93
21.0,78.75,2020,15,70.97
21.0,79.375,2020,15,67.95
21.0,80.0,2020,15,66.26
21.0,80.625,2020,15,69.73
21.5,73.125,2020,15,54.67
21.5,73.75,2020,15,56.0
21.5,74.375,2020,15,64.88
21.5,75.0,2020,15,68.91
21.5,75.625,2020,15,70.16
21.5,76.25,2020,15,69.49
21.5,76.875,2020,15,66.1
21.5,77.5,2020,15,65.97
21.5,78.125,2020,15,67.38
21.5,78.75,2020,15,68.69
21.5,79.375,2020,15,66.62
21.5,80.0,2020,15,64.89
21.5,80.625,2020,15,66.35
22.0,73.125,2020,15,53.72
22.0,73.75,2020,15,52.12
22.0,74.375,2020,15,64.5
22.0,75.0,2020,15,70.07
22.0,75.625,2020,15,69.9
22.0,76.25,2020,15,68.93
22.0,76.875,2020,15,65.35
22.0,77.5,2020,15,62.66
22.0,78.125,2020,15,65.69
22.0,78.75,2020,15,66.68
22.0,79.375,2020,15,65.04
22.0,80.0,2020,15,64.12
22.0,80.625,2020,15,63.75
20.0,73.125,2020,16,49.68
20.0,73.75,2020,16,60.6
20.0,74.375,2020,16,59.45
20.0,75.0,2020,16,58.85
20.0,75.625,2020,16,64.9
20.0,76.25,2020,16,69.91
20.0,76.875,2020,16,68.17
20.0,77.5,2020,16,63.72
20.0,78.125,2020,16,63.29
20.0,78.75,2020,16,66.2
20.0,79.375,2020,16,66.71
20.0,80.0,2020,16,63.28
20.0,80.625,2020,16,61.33
20.5,73.125,2020,16,50.25
20.5,73.75,2020,16,53.94
20.5,74.375,2020,16,53.25
20.5,75.0,2020,16,53.91
20.5,75.625,2020,16,61.8
20.5,76.25,2020,16,68.31
20.5,76.875,2020,16,69.09
20.5,77.5,2020,16,66.81
20.5,78.125,2020,16,68.61
20.5,78.75,2020,16,70.95
20.5,79.375,2020,16,70.88
20.5,80.0,2020,16,67.67
20.5,80.625,2020,16,66.44
21.0,73.125,2020,16,51.63
21.0,73.75,2020,16,47.59
21.0,74.375,2020,16,49.21
21.0,75.0,2020,16,49.65
21.0,75.625,2020,16,58.07
21.0,76.25,2020,16,65.18
21.0,76.875,2020,16,69.71
21.0,77.5,2020,16,69.66
21.0,78.125,2020,16,70.63
21.0,78.75,2020,16,76.05
21.0,79.375,2020,16,74.55
21.0,80.0,2020,16,70.28
21.0,80.625,2020,16,69.63
21.5,73.125,2020,16,54.72
21.5,73.75,2020,16,47.27
21.5,74.375,2020,16,49.73
21.5,75.0,2020,16,50.51
21.5,75.625,2020,16,59.1
21.5,76.25,2020,16,66.33
21.5,76.875,2020,16,72.54
21.5,77.5,2020,16,72.82
21.5,78.125,2020,16,73.57
21.5,78.75,2020,16,78.67
21.5,79.375,2020,16,77.2
21.5,80.0,2020,16,72.36
21.5,80.625,2020,16,69.81
22.0,73.125,2020,16,58.29
22.0,73.75,2020,16,49.2
22.0,74.375,2020,16,51.84
22.0,75.0,2020,16,51.72
22.0,75.625,2020,16,57.45
22.0,76.25,2020,16,64.82
22.0,76.875,2020,16,70.15
22.0,77.5,2020,16,69.58
22.0,78.125,2020,16,72.06
22.0,78.75,2020,16,78.17
22.0,79.375,2020,16,79.88
22.0,80.0,2020,16,74.81
22.0,80.625,2020,16,71.36
20.0,73.125,2020,17,46.84
20.0,73.75,2020,17,54.2
20.0,74.375,2020,17,52.55
20.0,75.0,2020,17,52.97
20.0,75.625,2020,17,54.87
20.0,76.25,2020,17,55.49
20.0,76.875,2020,17,56.7
20.0,77.5,2020,17,57.93
20.0,78.125,2020,17,64.3
20.0,78.75,2020,17,68.22
20.0,79.375,2020,17,69.7
20.0,80.0,2020,17,67.02
20.0,80.625,2020,17,66.62
20.5,73.125,2020,17,49.53
20.5,73.75,2020,17,51.62
20.5,74.375,2020,17,51.72
20.5,75.0,2020,17,54.32
20.5,75.625,2020,17,59.61
20.5,76.25,2020,17,60.41
20.5,76.875,2020,17,58.39
20.5,77.5,2020,17,59.99
20.5,78.125,2020,17,64.82
20.5,78.75,2020,17,71.25
20.5,79.375,2020,17,73.43
20.5,80.0,2020,17,73.44
20.5,80.625,2020,17,74.38
21.0,73.125,2020,17,53.59
21.0,73.75,2020,17,49.1
21.0,74.375,2020,17,51.3
21.0,75.0,2020,17,53.77
21.0,75.625,2020,17,59.16
21.0,76.25,2020,17,61.74
21.0,76.875,2020,17,59.14
21.0,77.5,2020,17,58.41
21.0,78.125,2020,17,65.2
21.0,78.75,2020,17,74.55
21.0,79.375,2020,17,75.45
21.0,80.0,2020,17,75.85
21.0,80.625,2020,17,76.04
21.5,73.125,2020,17,58.49
21.5,73.75,2020,17,51.51
21.5,74.375,2020,17,52.33
21.5,75.0,2020,17,53.67
21.5,75.625,2020,17,59.01
21.5,76.25,2020,17,62.13
21.5,76.875,2020,17,61.09
21.5,77.5,2020,17,60.13
21.5,78.125,2020,17,66.92
21.5,78.75,2020,17,74.51
21.5,79.375,2020,17,77.4
21.5,80.0,2020,17,77.0
21.5,80.625,2020,17,78.24
22.0,73.125,2020,17,64.19
22.0,73.75,2020,17,56.83
22.0,74.375,2020,17,56.95
22.0,75.0,2020,17,55.56
22.0,75.625,2020,17,58.06
22.0,76.25,2020,17,60.93
22.0,76.875,2020,17,61.69
22.0,77.5,2020,17,62.14
22.0,78.125,2020,17,66.06
22.0,78.75,2020,17,74.27
22.0,79.375,2020,17,78.76
22.0,80.0,2020,17,78.32
22.0,80.625,2020,17,80.0
20.0,73.125,2020,18,40.5
20.0,73.75,2020,18,52.98
20.0,74.375,2020,18,56.66
20.0,75.0,2020,18,56.94
20.0,75.625,2020,18,61.45
20.0,76.25,2020,18,64.08
20.0,76.875,2020,18,64.88
20.0,77.5,2020,18,67.34
20.0,78.125,2020,18,69.76
20.0,78.75,2020,18,73.01
20.0,79.375,2020,18,71.45
20.0,80.0,2020,18,66.81
20.0,80.625,2020,18,67.14
20.5,73.125,2020,18,45.22
20.5,73.75,2020,18,47.21
20.5,74.375,2020,18,53.02
20.5,75.0,2020,18,56.93
20.5,75.625,2020,18,63.07
20.5,76.25,2020,18,66.11
20.5,76.875,2020,18,65.67
20.5,77.5,2020,18,70.27
20.5,78.125,2020,18,74.5
20.5,78.75,2020,18,76.62
20.5,79.375,2020,18,75.64
20.5,80.0,2020,18,73.64
20.5,80.625,2020,18,75.27
21.0,73.125,2020,18,50.11
21.0,73.75,2020,18,44.48
21.0,74.375,2020,18,50.04
21.0,75.0,2020,18,55.55
21.0,75.625,2020,18,62.15
21.0,76.25,2020,18,64.68
21.0,76.875,2020,18,62.7
21.0,77.5,2020,18,66.7
21.0,78.125,2020,18,74.85
21.0,78.75,2020,18,81.02
21.0,79.375,2020,18,78.79
21.0,80.0,2020,18,75.72
21.0,80.625,2020,18,76.09
21.5,73.125,2020,18,51.64
21.5,73.75,2020,18,47.04
21.5,74.375,2020,18,51.84
21.5,75.0,2020,18,55.89
21.5,75.625,2020,18,62.64
21.5,76.25,2020,18,64.8
21.5,76.875,2020,18,62.42
21.5,77.5,2020,18,64.58
21.5,78.125,2020,18,73.6
21.5,78.75,2020,18,80.52
21.5,79.375,2020,18,80.99
21.5,80.0,2020,18,78.16
21.5,80.625,2020,18,77.65
22.0,73.125,2020,18,53.71
22.0,73.75,2020,18,49.11
22.0,74.375,2020,18,54.9
22.0,75.0,2020,18,58.1
22.0,75.625,2020,18,62.54
22.0,76.25,2020,18,65.06
22.0,76.875,2020,18,63.23
22.0,77.5,2020,18,63.78
22.0,78.125,2020,18,70.9
22.0,78.75,2020,18,78.79
22.0,79.375,2020,18,82.47
22.0,80.0,2020,18,80.68
22.0,80.625,2020,18,80.54
20.0,73.125,2020,19,43.11
20.0,73.75,2020,19,60.28
20.0,74.375,2020,19,64.22
20.0,75.0,2020,19,61.47
20.0,75.625,2020,19,64.01
20.0,76.25,2020,19,66.27
20.0,76.875,2020,19,68.15
20.0,77.5,2020,19,70.42
20.0,78.125,2020,19,70.97
20.0,78.75,2020,19,72.91
20.0,79.375,2020,19,71.26
20.0,80.0,2020,19,68.53
20.0,80.625,2020,19,72.73
20.5,73.125,2020,19,42.03
20.5,73.75,2020,19,54.56
20.5,74.375,2020,19,63.59
20.5,75.0,2020,19,63.24
20.5,75.625,2020,19,65.79
20.5,76.25,2020,19,67.47
20.5,76.875,2020,19,65.66
20.5,77.5,2020,19,68.28
20.5,78.125,2020,19,72.33
20.5,78.75,2020,19,75.67
20.5,79.375,2020,19,74.99
20.5,80.0,2020,19,75.02
20.5,80.625,2020,19,80.1
21.0,73.125,2020,19,44.45
21.0,73.75,2020,19,49.47
21.0,74.375,2020,19,60.06
21.0,75.0,2020,19,62.36
21.0,75.625,2020,19,65.18
21.0,76.25,2020,19,65.45
21.0,76.875,2020,19,60.62
21.0,77.5,2020,19,59.68
21.0,78.125,2020,19,65.52
21.0,78.75,2020,19,74.84
21.0,79.375,2020,19,75.2
21.0,80.0,2020,19,74.17
21.0,80.625,2020,19,78.24
21.5,73.125,2020,19,46.32
21.5,73.75,2020,19,48.97
21.5,74.375,2020,19,57.91
21.5,75.0,2020,19,60.88
21.5,75.625,2020,19,65.49
21.5,76.25,2020,19,66.3
21.5,76.875,2020,19,61.27
21.5,77.5,2020,19,60.84
21.5,78.125,2020,19,62.74
21.5,78.75,2020,19,69.17
21.5,79.375,2020,19,73.73
21.5,80.0,2020,19,73.06
21.5,80.625,2020,19,75.05
22.0,73.125,2020,19,50.26
22.0,73.75,2020,19,48.61
22.0,74.375,2020,19,59.28
22.0,75.0,2020,19,62.43
22.0,75.625,2020,19,65.12
22.0,76.25,2020,19,67.59
22.0,76.875,2020,19,64.6
22.0,77.5,2020,19,64.74
22.0,78.125,2020,19,66.22
22.0,78.75,2020,19,68.43
22.0,79.375,2020,19,72.98
22.0,80.0,2020,19,73.69
22.0,80.625,2020,19,74.83
20.0,73.125,2020,20,49.9
20.0,73.75,2020,20,61.32
20.0,74.375,2020,20,60.23
20.0,75.0,2020,20,58.54
20.0,75.625,2020,20,66.48
20.0,76.25,2020,20,70.64
20.0,76.875,2020,20,69.41
20.0,77.5,2020,20,66.46
20.0,78.125,2020,20,64.53
20.0,78.75,2020,20,67.82
20.0,79.375,2020,20,70.1
20.0,80.0,2020,20,70.64
20.0,80.625,2020,20,75.89
20.5,73.125,2020,20,47.84
20.5,73.75,2020,20,53.44
20.5,74.375,2020,20,59.1
20.5,75.0,2020,20,62.04
20.5,75.625,2020,20,68.57
20.5,76.25,2020,20,72.17
20.5,76.875,2020,20,69.82
20.5,77.5,2020,20,68.09
20.5,78.125,2020,20,67.89
20.5,78.75,2020,20,70.02
20.5,79.375,2020,20,70.42
20.5,80.0,2020,20,74.55
20.5,80.625,2020,20,80.26
21.0,73.125,2020,20,48.44
21.0,73.75,2020,20,48.94
21.0,74.375,2020,20,58.19
21.0,75.0,2020,20,63.34
21.0,75.625,2020,20,67.98
21.0,76.25,2020,20,69.37
21.0,76.875,2020,20,64.97
21.0,77.5,2020,20,64.79
21.0,78.125,2020,20,67.36
21.0,78.75,2020,20,70.98
21.0,79.375,2020,20,66.66
21.0,80.0,2020,20,67.28
21.0,80.625,2020,20,72.46
21.5,73.125,2020,20,49.42
21.5,73.75,2020,20,50.91
21.5,74.375,2020,20,59.37
21.5,75.0,2020,20,62.46
21.5,75.625,2020,20,67.35
21.5,76.25,2020,20,67.07
21.5,76.875,2020,20,61.93
21.5,77.5,2020,20,63.98
21.5,78.125,2020,20,67.74
21.5,78.75,2020,20,69.56
21.5,79.375,2020,20,66.89
21.5,80.0,2020,20,64.55
21.5,80.625,2020,20,65.09
22.0,73.125,2020,20,52.47
22.0,73.75,2020,20,50.87
22.0,74.375,2020,20,60.3
22.0,75.0,2020,20,63.73
22.0,75.625,2020,20,65.99
22.0,76.25,2020,20,65.93
22.0,76.875,2020,20,61.7
22.0,77.5,2020,20,61.22
22.0,78.125,2020,20,65.58
22.0,78.75,2020,20,68.17
22.0,79.375,2020,20,69.26
22.0,80.0,2020,20,66.7
22.0,80.625,2020,20,65.94
20.0,73.125,2020,21,42.26
20.0,73.75,2020,21,55.4
20.0,74.375,2020,21,57.52
20.0,75.0,2020,21,57.41
20.0,75.625,2020,21,62.92
20.0,76.25,2020,21,66.64
20.0,76.875,2020,21,65.15
20.0,77.5,2020,21,63.59
20.0,78.125,2020,21,63.91
20.0,78.75,2020,21,68.54
20.0,79.375,2020,21,68.17
20.0,80.0,2020,21,65.07
20.0,80.625,2020,21,68.95
20.5,73.125,2020,21,41.33
20.5,73.75,2020,21,47.19
20.5,74.375,2020,21,54.11
20.5,75.0,2020,21,58.29
20.5,75.625,2020,21,64.71
20.5,76.25,2020,21,68.94
20.5,76.875,2020,21,68.35
20.5,77.5,2020,21,68.67
20.5,78.125,2020,21,69.44
20.5,78.75,2020,21,72.68
20.5,79.375,2020,21,71.92
20.5,80.0,2020,21,71.95
20.5,80.625,2020,21,75.99
21.0,73.125,2020,21,41.7
21.0,73.75,2020,21,42.82
21.0,74.375,2020,21,51.99
21.0,75.0,2020,21,59.4
21.0,75.625,2020,21,66.14
21.0,76.25,2020,21,70.16
21.0,76.875,2020,21,69.99
21.0,77.5,2020,21,70.97
21.0,78.125,2020,21,72.46
21.0,78.75,2020,21,77.23
21.0,79.375,2020,21,74.04
21.0,80.0,2020,21,73.08
21.0,80.625,2020,21,76.38
21.5,73.125,2020,21,42.51
21.5,73.75,2020,21,46.69
21.5,74.375,2020,21,56.0
21.5,75.0,2020,21,62.54
21.5,75.625,2020,21,69.28
21.5,76.25,2020,21,73.09
21.5,76.875,2020,21,71.42
21.5,77.5,2020,21,73.9
21.5,78.125,2020,21,76.15
21.5,78.75,2020,21,77.95
21.5,79.375,2020,21,74.97
21.5,80.0,2020,21,72.24
21.5,80.625,2020,21,74.71
22.0,73.125,2020,21,46.27
22.0,73.75,2020,21,49.67
22.0,74.375,2020,21,59.61
22.0,75.0,2020,21,65.06
22.0,75.625,2020,21,67.38
22.0,76.25,2020,21,71.2
22.0,76.875,2020,21,69.43
22.0,77.5,2020,21,69.95
22.0,78.125,2020,21,74.51
22.0,78.75,2020,21,78.33
22.0,79.375,2020,21,76.38
22.0,80.0,2020,21,72.07
22.0,80.625,2020,21,72.42
20.0,73.125,2020,22,42.87
20.0,73.75,2020,22,59.01
20.0,74.375,2020,22,56.86
20.0,75.0,2020,22,54.31
20.0,75.625,2020,22,59.93
20.0,76.25,2020,22,62.77
20.0,76.875,2020,22,61.31
20.0,77.5,2020,22,61.55
20.0,78.125,2020,22,62.67
20.0,78.75,2020,22,67.51
20.0,79.375,2020,22,67.1
20.0,80.0,2020,22,62.47
20.0,80.625,2020,22,64.8
20.5,73.125,2020,22,41.02
20.5,73.75,2020,22,49.89
20.5,74.375,2020,22,53.81
20.5,75.0,2020,22,55.89
20.5,75.625,2020,22,63.3
20.5,76.25,2020,22,66.16
20.5,76.875,2020,22,65.01
20.5,77.5,2020,22,67.64
20.5,78.125,2020,22,70.2
20.5,78.75,2020,22,73.14
20.5,79.375,2020,22,71.7
20.5,80.0,2020,22,69.19
20.5,80.625,2020,22,71.39
21.0,73.125,2020,22,40.42
21.0,73.75,2020,22,42.09
21.0,74.375,2020,22,48.78
21.0,75.0,2020,22,56.1
21.0,75.625,2020,22,65.88
21.0,76.25,2020,22,69.73
21.0,76.875,2020,22,67.46
21.0,77.5,2020,22,68.41
21.0,78.125,2020,22,72.82
21.0,78.75,2020,22,77.19
21.0,79.375,2020,22,73.02
21.0,80.0,2020,22,68.87
21.0,80.625,2020,22,70.0
21.5,73.125,2020,22,39.4
21.5,73.75,2020,22,41.27
21.5,74.375,2020,22,50.03
21.5,75.0,2020,22,59.84
21.5,75.625,2020,22,69.14
21.5,76.25,2020,22,72.75
21.5,76.875,2020,22,71.14
21.5,77.5,2020,22,69.63
21.5,78.125,2020,22,74.91
21.5,78.75,2020,22,77.37
21.5,79.375,2020,22,74.24
21.5,80.0,2020,22,70.4
21.5,80.625,2020,22,70.01
22.0,73.125,2020,22,42.64
22.0,73.75,2020,22,41.82
22.0,74.375,2020,22,53.94
22.0,75.0,2020,22,63.73
22.0,75.625,2020,22,69.27
22.0,76.25,2020,22,72.39
22.0,76.875,2020,22,70.97
22.0,77.5,2020,22,69.52
22.0,78.125,2020,22,73.16
22.0,78.75,2020,22,78.31
22.0,79.375,2020,22,78.4
22.0,80.0,2020,22,74.43
22.0,80.625,2020,22,74.0
20.0,73.125,2020,23,39.0
20.0,73.75,2020,23,56.26
20.0,74.375,2020,23,59.5
20.0,75.0,2020,23,60.62
20.0,75.625,2020,23,66.3
20.0,76.25,2020,23,65.89
20.0,76.875,2020,23,61.46
20.0,77.5,2020,23,61.6
20.0,78.125,2020,23,62.23
20.0,78.75,2020,23,66.65
20.0,79.375,2020,23,66.55
20.0,80.0,2020,23,63.12
20.0,80.625,2020,23,66.27
20.5,73.125,2020,23,39.18
20.5,73.75,2020,23,50.69
20.5,74.375,2020,23,60.11
20.5,75.0,2020,23,64.44
20.5,75.625,2020,23,70.67
20.5,76.25,2020,23,71.14
20.5,76.875,2020,23,68.45
20.5,77.5,2020,23,70.08
20.5,78.125,2020,23,71.1
20.5,78.75,2020,23,73.24
20.5,79.375,2020,23,72.31
20.5,80.0,2020,23,72.08
20.5,80.625,2020,23,74.55
21.0,73.125,2020,23,43.06
21.0,73.75,2020,23,47.48
21.0,74.375,2020,23,58.68
21.0,75.0,2020,23,64.26
21.0,75.625,2020,23,71.08
21.0,76.25,2020,23,72.47
21.0,76.875,2020,23,69.64
21.0,77.5,2020,23,70.31
21.0,78.125,2020,23,71.99
21.0,78.75,2020,23,75.96
21.0,79.375,2020,23,74.6
21.0,80.0,2020,23,74.25
21.0,80.625,2020,23,75.1
21.5,73.125,2020,23,47.25
21.5,73.75,2020,23,49.68
21.5,74.375,2020,23,59.0
21.5,75.0,2020,23,64.96
21.5,75.625,2020,23,71.42
21.5,76.25,2020,23,73.22
21.5,76.875,2020,23,70.95
21.5,77.5,2020,23,70.5
21.5,78.125,2020,23,71.7
21.5,78.75,2020,23,74.27
21.5,79.375,2020,23,76.08
21.5,80.0,2020,23,75.52
21.5,80.625,2020,23,75.89
22.0,73.125,2020,23,52.92
22.0,73.75,2020,23,50.7
22.0,74.375,2020,23,59.99
22.0,75.0,2020,23,65.93
22.0,75.625,2020,23,69.14
22.0,76.25,2020,23,71.89
22.0,76.875,2020,23,71.56
22.0,77.5,2020,23,71.11
22.0,78.125,2020,23,71.77
22.0,78.75,2020,23,74.77
22.0,79.375,2020,23,77.41
22.0,80.0,2020,23,77.2
22.0,80.625,2020,23,76.27
20.0,73.125,2020,24,47.53
20.0,73.75,2020,24,60.47
20.0,74.375,2020,24,62.35
20.0,75.0,2020,24,61.8
20.0,75.625,2020,24,67.47
20.0,76.25,2020,24,70.44
20.0,76.875,2020,24,67.15
20.0,77.5,2020,24,63.57
20.0,78.125,2020,24,61.27
20.0,78.75,2020,24,64.04
20.0,79.375,2020,24,64.68
20.0,80.0,2020,24,64.18
20.0,80.625,2020,24,69.76
20.5,73.125,2020,24,48.13
20.5,73.75,2020,24,54.7
20.5,74.375,2020,24,62.6
20.5,75.0,2020,24,63.02
20.5,75.625,2020,24,67.9
20.5,76.25,2020,24,70.7
20.5,76.875,2020,24,68.75
20.5,77.5,2020,24,64.84
20.5,78.125,2020,24,63.29
20.5,78.75,2020,24,65.99
20.5,79.375,2020,24,64.59
20.5,80.0,2020,24,66.77
20.5,80.625,2020,24,71.59
21.0,73.125,2020,24,50.67
21.0,73.75,2020,24,50.5
21.0,74.375,2020,24,57.82
21.0,75.0,2020,24,60.4
21.0,75.625,2020,24,64.84
21.0,76.25,2020,24,66.02
21.0,76.875,2020,24,61.88
21.0,77.5,2020,24,60.22
21.0,78.125,2020,24,58.92
21.0,78.75,2020,24,64.77
21.0,79.375,2020,24,62.01
21.0,80.0,2020,24,60.76
21.0,80.625,2020,24,62.82
21.5,73.125,2020,24,51.52
21.5,73.75,2020,24,49.89
21.5,74.375,2020,24,53.78
21.5,75.0,2020,24,57.09
21.5,75.625,2020,24,61.66
21.5,76.25,2020,24,62.44
21.5,76.875,2020,24,57.7
21.5,77.5,2020,24,58.38
21.5,78.125,2020,24,59.07
21.5,78.75,2020,24,59.81
21.5,79.375,2020,24,61.16
21.5,80.0,2020,24,58.63
21.5,80.625,2020,24,56.93
22.0,73.125,2020,24,51.97
22.0,73.75,2020,24,47.63
22.0,74.375,2020,24,51.97
22.0,75.0,2020,24,55.39
22.0,75.625,2020,24,57.22
22.0,76.25,2020,24,58.91
22.0,76.875,2020,24,55.53
22.0,77.5,2020,24,55.8
22.0,78.125,2020,24,56.23
22.0,78.75,2020,24,57.38
22.0,79.375,2020,24,57.38
22.0,80.0,2020,24,57.21
22.0,80.625,2020,24,57.0
20.0,73.125,2020,25,31.31
20.0,73.75,2020,25,49.42
20.0,74.375,2020,25,53.39
20.0,75.0,2020,25,54.43
20.0,75.625,2020,25,60.66
20.0,76.25,2020,25,62.52
20.0,76.875,2020,25,58.06
20.0,77.5,2020,25,56.38
20.0,78.125,2020,25,55.24
20.0,78.75,2020,25,58.73
20.0,79.375,2020,25,59.65
20.0,80.0,2020,25,57.15
20.0,80.625,2020,25,61.99
20.5,73.125,2020,25,31.41
20.5,73.75,2020,25,40.01
20.5,74.375,2020,25,48.99
20.5,75.0,2020,25,53.89
20.5,75.625,2020,25,61.36
20.5,76.25,2020,25,63.03
20.5,76.875,2020,25,61.77
20.5,77.5,2020,25,60.95
20.5,78.125,2020,25,59.41
20.5,78.75,2020,25,60.74
20.5,79.375,2020,25,61.35
20.5,80.0,2020,25,62.35
20.5,80.625,2020,25,65.84
21.0,73.125,2020,25,34.42
21.0,73.75,2020,25,34.32
21.0,74.375,2020,25,42.67
21.0,75.0,2020,25,51.82
21.0,75.625,2020,25,59.61
21.0,76.25,2020,25,60.74
21.0,76.875,2020,25,58.52
21.0,77.5,2020,25,57.02
21.0,78.125,2020,25,56.39
21.0,78.75,2020,25,59.08
21.0,79.375,2020,25,57.59
21.0,80.0,2020,25,57.37
21.0,80.625,2020,25,61.0
21.5,73.125,2020,25,37.01
21.5,73.75,2020,25,35.84
21.5,74.375,2020,25,42.96
21.5,75.0,2020,25,52.36
21.5,75.625,2020,25,58.73
21.5,76.25,2020,25,59.35
21.5,76.875,2020,25,56.47
21.5,77.5,2020,25,55.07
21.5,78.125,2020,25,54.86
21.5,78.75,2020,25,57.16
