-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2019 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MIN
21.5,76.25,2019,12,10.32
21.5,76.875,2019,12,11.61
21.5,77.5,2019,12,10.7
21.5,78.125,2019,12,10.37
21.5,78.75,2019,12,10.37
21.5,79.375,2019,12,10.13
21.5,80.0,2019,12,10.17
21.5,80.625,2019,12,9.06
22.0,73.125,2019,12,12.63
22.0,73.75,2019,12,12.02
22.0,74.375,2019,12,10.7
22.0,75.0,2019,12,10.65
22.0,75.625,2019,12,10.7
22.0,76.25,2019,12,10.65
22.0,76.875,2019,12,11.61
22.0,77.5,2019,12,11.4
22.0,78.125,2019,12,10.5
22.0,78.75,2019,12,10.2
22.0,79.375,2019,12,10.27
22.0,80.0,2019,12,9.85
22.0,80.625,2019,12,8.86
20.0,73.125,2019,13,13.22
20.0,73.75,2019,13,10.87
20.0,74.375,2019,13,11.17
20.0,75.0,2019,13,11.63
20.0,75.625,2019,13,11.93
20.0,76.25,2019,13,13.35
20.0,76.875,2019,13,13.61
20.0,77.5,2019,13,13.85
20.0,78.125,2019,13,14.97
20.0,78.75,2019,13,15.42
20.0,79.375,2019,13,14.98
20.0,80.0,2019,13,14.43
20.0,80.625,2019,13,13.0
20.5,73.125,2019,13,13.56
20.5,73.75,2019,13,11.64
20.5,74.375,2019,13,11.18
20.5,75.0,2019,13,11.75
20.5,75.625,2019,13,11.77
20.5,76.25,2019,13,12.76
20.5,76.875,2019,13,13.5
20.5,77.5,2019,13,13.42
20.5,78.125,2019,13,13.74
20.5,78.75,2019,13,13.96
20.5,79.375,2019,13,13.89
20.5,80.0,2019,13,13.37
20.5,80.625,2019,13,12.56
21.0,73.125,2019,13,13.74
21.0,73.75,2019,13,13.12
21.0,74.375,2019,13,11.73
21.0,75.0,2019,13,11.85
21.0,75.625,2019,13,11.96
21.0,76.25,2019,13,13.28
21.0,76.875,2019,13,13.21
21.0,77.5,2019,13,12.4
21.0,78.125,2019,13,12.57
21.0,78.75,2019,13,12.23
21.0,79.375,2019,13,12.37
21.0,80.0,2019,13,12.56
21.0,80.625,2019,13,11.91
21.5,73.125,2019,13,13.49
21.5,73.75,2019,13,13.24
21.5,74.375,2019,13,11.7
21.5,75.0,2019,13,10.86
21.5,75.625,2019,13,10.78
21.5,76.25,2019,13,11.67
21.5,76.875,2019,13,11.96
21.5,77.5,2019,13,11.34
21.5,78.125,2019,13,11.89
21.5,78.75,2019,13,11.63
21.5,79.375,2019,13,11.76
21.5,80.0,2019,13,12.02
21.5,80.625,2019,13,10.81
22.0,73.125,2019,13,13.3
22.0,73.75,2019,13,12.56
22.0,74.375,2019,13,11.05
22.0,75.0,2019,13,10.47
22.0,75.625,2019,13,10.75
22.0,76.25,2019,13,11.93
22.0,76.875,2019,13,12.62
22.0,77.5,2019,13,12.42
22.0,78.125,2019,13,12.17
22.0,78.75,2019,13,11.43
22.0,79.375,2019,13,11.38
22.0,80.0,2019,13,11.39
22.0,80.625,2019,13,10.41
20.0,73.125,2019,14,15.7
20.0,73.75,2019,14,13.24
20.0,74.375,2019,14,11.7
20.0,75.0,2019,14,12.04
20.0,75.625,2019,14,12.26
20.0,76.25,2019,14,12.56
20.0,76.875,2019,14,12.88
20.0,77.5,2019,14,13.23
20.0,78.125,2019,14,15.22
20.0,78.75,2019,14,15.87
20.0,79.375,2019,14,15.56
20.0,80.0,2019,14,15.05
20.0,80.625,2019,14,14.61
20.5,73.125,2019,14,15.51
20.5,73.75,2019,14,13.1
20.5,74.375,2019,14,10.53
20.5,75.0,2019,14,10.83
20.5,75.625,2019,14,10.98
20.5,76.25,2019,14,11.2
20.5,76.875,2019,14,12.35
20.5,77.5,2019,14,12.92
20.5,78.125,2019,14,14.02
20.5,78.75,2019,14,15.0
20.5,79.375,2019,14,15.17
20.5,80.0,2019,14,14.93
20.5,80.625,2019,14,14.69
21.0,73.125,2019,14,14.45
21.0,73.75,2019,14,12.91
21.0,74.375,2019,14,9.82
21.0,75.0,2019,14,10.21
21.0,75.625,2019,14,10.41
21.0,76.25,2019,14,10.95
21.0,76.875,2019,14,12.73
21.0,77.5,2019,14,13.32
21.0,78.125,2019,14,13.52
21.0,78.75,2019,14,13.82
21.0,79.375,2019,14,14.29
21.0,80.0,2019,14,14.2
21.0,80.625,2019,14,13.33
21.5,73.125,2019,14,13.41
21.5,73.75,2019,14,12.67
21.5,74.375,2019,14,10.49
21.5,75.0,2019,14,10.53
21.5,75.625,2019,14,10.04
21.5,76.25,2019,14,10.32
21.5,76.875,2019,14,11.6
21.5,77.5,2019,14,11.7
21.5,78.125,2019,14,12.58
21.5,78.75,2019,14,12.66
21.5,79.375,2019,14,12.91
21.5,80.0,2019,14,13.64
21.5,80.625,2019,14,12.73
22.0,73.125,2019,14,12.66
22.0,73.75,2019,14,12.38
22.0,74.375,2019,14,10.87
22.0,75.0,2019,14,10.79
22.0,75.625,2019,14,10.64
22.0,76.25,2019,14,10.17
22.0,76.875,2019,14,10.05
22.0,77.5,2019,14,9.85
22.0,78.125,2019,14,10.52
22.0,78.75,2019,14,10.73
22.0,79.375,2019,14,10.97
22.0,80.0,2019,14,12.02
22.0,80.625,2019,14,11.58
20.0,73.125,2019,15,16.48
20.0,73.75,2019,15,13.13
20.0,74.375,2019,15,10.9
20.0,75.0,2019,15,11.21
20.0,75.625,2019,15,11.14
20.0,76.25,2019,15,11.02
20.0,76.875,2019,15,11.26
20.0,77.5,2019,15,11.4
20.0,78.125,2019,15,11.89
20.0,78.75,2019,15,11.86
20.0,79.375,2019,15,11.95
20.0,80.0,2019,15,12.75
20.0,80.625,2019,15,12.27
20.5,73.125,2019,15,15.44
20.5,73.75,2019,15,12.92
20.5,74.375,2019,15,9.75
20.5,75.0,2019,15,10.12
20.5,75.625,2019,15,10.17
20.5,76.25,2019,15,9.96
20.5,76.875,2019,15,10.46
20.5,77.5,2019,15,10.66
20.5,78.125,2019,15,11.16
20.5,78.75,2019,15,11.31
20.5,79.375,2019,15,11.08
20.5,80.0,2019,15,11.13
20.5,80.625,2019,15,10.59
21.0,73.125,2019,15,13.89
21.0,73.75,2019,15,12.65
21.0,74.375,2019,15,9.3
21.0,75.0,2019,15,9.53
21.0,75.625,2019,15,9.75
21.0,76.25,2019,15,10.08
21.0,76.875,2019,15,11.04
21.0,77.5,2019,15,11.16
21.0,78.125,2019,15,11.1
21.0,78.75,2019,15,10.96
21.0,79.375,2019,15,10.66
21.0,80.0,2019,15,10.4
21.0,80.625,2019,15,9.89
21.5,73.125,2019,15,12.55
21.5,73.75,2019,15,12.19
21.5,74.375,2019,15,9.78
21.5,75.0,2019,15,9.26
21.5,75.625,2019,15,8.82
21.5,76.25,2019,15,8.88
21.5,76.875,2019,15,10.07
21.5,77.5,2019,15,9.79
21.5,78.125,2019,15,10.13
21.5,78.75,2019,15,10.36
21.5,79.375,2019,15,10.53
21.5,80.0,2019,15,10.41
21.5,80.625,2019,15,9.63
22.0,73.125,2019,15,11.86
22.0,73.75,2019,15,11.98
22.0,74.375,2019,15,9.95
22.0,75.0,2019,15,9.33
22.0,75.625,2019,15,9.01
22.0,76.25,2019,15,8.39
22.0,76.875,2019,15,8.95
22.0,77.5,2019,15,8.51
22.0,78.125,2019,15,8.37
22.0,78.75,2019,15,8.07
22.0,79.375,2019,15,8.46
22.0,80.0,2019,15,8.89
22.0,80.625,2019,15,8.48
20.0,73.125,2019,16,17.06
20.0,73.75,2019,16,13.94
20.0,74.375,2019,16,12.02
20.0,75.0,2019,16,12.3
20.0,75.625,2019,16,12.17
20.0,76.25,2019,16,11.99
20.0,76.875,2019,16,12.17
20.0,77.5,2019,16,12.07
20.0,78.125,2019,16,11.98
20.0,78.75,2019,16,11.58
20.0,79.375,2019,16,11.46
20.0,80.0,2019,16,10.73
20.0,80.625,2019,16,10.31
20.5,73.125,2019,16,16.52
20.5,73.75,2019,16,14.63
20.5,74.375,2019,16,11.84
20.5,75.0,2019,16,12.35
20.5,75.625,2019,16,12.31
20.5,76.25,2019,16,11.69
20.5,76.875,2019,16,11.61
20.5,77.5,2019,16,10.89
20.5,78.125,2019,16,10.83
20.5,78.75,2019,16,10.52
20.5,79.375,2019,16,10.1
20.5,80.0,2019,16,9.94
20.5,80.625,2019,16,9.36
21.0,73.125,2019,16,15.01
21.0,73.75,2019,16,14.99
21.0,74.375,2019,16,11.93
21.0,75.0,2019,16,12.16
21.0,75.625,2019,16,11.96
21.0,76.25,2019,16,11.53
21.0,76.875,2019,16,11.53
21.0,77.5,2019,16,11.11
21.0,78.125,2019,16,10.84
21.0,78.75,2019,16,10.31
21.0,79.375,2019,16,9.55
21.0,80.0,2019,16,9.29
21.0,80.625,2019,16,8.62
21.5,73.125,2019,16,13.52
21.5,73.75,2019,16,13.78
21.5,74.375,2019,16,11.29
21.5,75.0,2019,16,10.9
21.5,75.625,2019,16,10.32
21.5,76.25,2019,16,10.47
21.5,76.875,2019,16,11.28
21.5,77.5,2019,16,10.23
21.5,78.125,2019,16,10.13
21.5,78.75,2019,16,9.88
21.5,79.375,2019,16,9.18
21.5,80.0,2019,16,9.0
21.5,80.625,2019,16,7.99
22.0,73.125,2019,16,12.63
22.0,73.75,2019,16,12.73
22.0,74.375,2019,16,10.6
22.0,75.0,2019,16,9.92
22.0,75.625,2019,16,9.81
22.0,76.25,2019,16,10.16
22.0,76.875,2019,16,11.26
22.0,77.5,2019,16,10.49
22.0,78.125,2019,16,10.0
22.0,78.75,2019,16,9.21
22.0,79.375,2019,16,8.38
22.0,80.0,2019,16,8.4
22.0,80.625,2019,16,7.98
20.0,73.125,2019,17,16.31
20.0,73.75,2019,17,13.65
20.0,74.375,2019,17,13.54
20.0,75.0,2019,17,13.11
20.0,75.625,2019,17,13.22
20.0,76.25,2019,17,13.64
20.0,76.875,2019,17,14.25
20.0,77.5,2019,17,14.67
20.0,78.125,2019,17,14.04
20.0,78.75,2019,17,12.97
20.0,79.375,2019,17,12.43
20.0,80.0,2019,17,11.57
20.0,80.625,2019,17,11.26
20.5,73.125,2019,17,17.08
20.5,73.75,2019,17,14.32
20.5,74.375,2019,17,13.78
20.5,75.0,2019,17,13.33
20.5,75.625,2019,17,13.12
20.5,76.25,2019,17,13.27
20.5,76.875,2019,17,13.8
20.5,77.5,2019,17,13.08
20.5,78.125,2019,17,12.07
20.5,78.75,2019,17,11.21
20.5,79.375,2019,17,11.45
20.5,80.0,2019,17,11.3
20.5,80.625,2019,17,10.59
21.0,73.125,2019,17,17.32
21.0,73.75,2019,17,15.79
21.0,74.375,2019,17,14.67
21.0,75.0,2019,17,14.64
21.0,75.625,2019,17,14.1
21.0,76.25,2019,17,14.01
21.0,76.875,2019,17,13.39
21.0,77.5,2019,17,12.76
21.0,78.125,2019,17,12.03
21.0,78.75,2019,17,10.88
21.0,79.375,2019,17,10.28
21.0,80.0,2019,17,9.93
21.0,80.625,2019,17,9.43
21.5,73.125,2019,17,16.25
21.5,73.75,2019,17,16.35
21.5,74.375,2019,17,15.47
21.5,75.0,2019,17,15.23
21.5,75.625,2019,17,14.13
21.5,76.25,2019,17,13.69
21.5,76.875,2019,17,12.76
21.5,77.5,2019,17,13.08
21.5,78.125,2019,17,13.14
21.5,78.75,2019,17,12.3
21.5,79.375,2019,17,11.07
21.5,80.0,2019,17,10.27
21.5,80.625,2019,17,9.35
22.0,73.125,2019,17,14.94
22.0,73.75,2019,17,15.63
22.0,74.375,2019,17,14.77
22.0,75.0,2019,17,14.29
22.0,75.625,2019,17,13.49
22.0,76.25,2019,17,13.11
22.0,76.875,2019,17,13.26
22.0,77.5,2019,17,12.73
22.0,78.125,2019,17,12.77
22.0,78.75,2019,17,12.61
22.0,79.375,2019,17,12.5
22.0,80.0,2019,17,12.11
22.0,80.625,2019,17,11.32
20.0,73.125,2019,18,16.63
20.0,73.75,2019,18,13.72
20.0,74.375,2019,18,12.9
20.0,75.0,2019,18,13.09
20.0,75.625,2019,18,12.85
20.0,76.25,2019,18,13.36
20.0,76.875,2019,18,14.04
20.0,77.5,2019,18,14.75
20.0,78.125,2019,18,13.68
20.0,78.75,2019,18,13.02
20.0,79.375,2019,18,12.67
20.0,80.0,2019,18,11.97
20.0,80.625,2019,18,12.01
20.5,73.125,2019,18,16.12
20.5,73.75,2019,18,13.9
20.5,74.375,2019,18,13.11
20.5,75.0,2019,18,14.01
20.5,75.625,2019,18,13.18
20.5,76.25,2019,18,13.2
20.5,76.875,2019,18,13.54
20.5,77.5,2019,18,12.99
20.5,78.125,2019,18,11.84
20.5,78.75,2019,18,11.51
20.5,79.375,2019,18,11.36
20.5,80.0,2019,18,11.44
20.5,80.625,2019,18,11.24
21.0,73.125,2019,18,15.07
21.0,73.75,2019,18,14.24
21.0,74.375,2019,18,12.38
21.0,75.0,2019,18,13.55
21.0,75.625,2019,18,12.98
21.0,76.25,2019,18,12.78
21.0,76.875,2019,18,12.41
21.0,77.5,2019,18,11.84
21.0,78.125,2019,18,11.67
21.0,78.75,2019,18,11.4
21.0,79.375,2019,18,10.89
21.0,80.0,2019,18,10.47
21.0,80.625,2019,18,9.82
21.5,73.125,2019,18,13.97
21.5,73.75,2019,18,13.81
21.5,74.375,2019,18,11.35
21.5,75.0,2019,18,11.22
21.5,75.625,2019,18,10.93
21.5,76.25,2019,18,11.38
21.5,76.875,2019,18,11.84
21.5,77.5,2019,18,11.04
21.5,78.125,2019,18,10.95
21.5,78.75,2019,18,10.88
21.5,79.375,2019,18,10.45
21.5,80.0,2019,18,10.04
21.5,80.625,2019,18,8.87
22.0,73.125,2019,18,13.02
22.0,73.75,2019,18,13.03
22.0,74.375,2019,18,11.05
22.0,75.0,2019,18,10.74
22.0,75.625,2019,18,10.78
22.0,76.25,2019,18,10.92
22.0,76.875,2019,18,11.58
22.0,77.5,2019,18,10.85
22.0,78.125,2019,18,10.35
22.0,78.75,2019,18,9.68
22.0,79.375,2019,18,9.17
22.0,80.0,2019,18,9.27
22.0,80.625,2019,18,9.0
20.0,73.125,2019,19,17.66
20.0,73.75,2019,19,14.74
20.0,74.375,2019,19,12.28
20.0,75.0,2019,19,12.45
20.0,75.625,2019,19,12.17
20.0,76.25,2019,19,11.83
20.0,76.875,2019,19,11.65
20.0,77.5,2019,19,11.03
20.0,78.125,2019,19,11.03
20.0,78.75,2019,19,10.92
20.0,79.375,2019,19,11.23
20.0,80.0,2019,19,11.35
20.0,80.625,2019,19,11.5
20.5,73.125,2019,19,17.44
20.5,73.75,2019,19,15.79
20.5,74.375,2019,19,12.36
20.5,75.0,2019,19,12.63
20.5,75.625,2019,19,12.44
20.5,76.25,2019,19,11.51
20.5,76.875,2019,19,11.15
20.5,77.5,2019,19,10.86
20.5,78.125,2019,19,10.85
20.5,78.75,2019,19,10.79
20.5,79.375,2019,19,10.61
20.5,80.0,2019,19,10.68
20.5,80.625,2019,19,10.32
21.0,73.125,2019,19,16.13
21.0,73.75,2019,19,16.36
21.0,74.375,2019,19,12.36
21.0,75.0,2019,19,12.22
21.0,75.625,2019,19,12.18
21.0,76.25,2019,19,11.62
21.0,76.875,2019,19,11.82
21.0,77.5,2019,19,11.66
21.0,78.125,2019,19,11.31
21.0,78.75,2019,19,10.89
21.0,79.375,2019,19,10.25
21.0,80.0,2019,19,10.14
21.0,80.625,2019,19,9.3
21.5,73.125,2019,19,14.8
21.5,73.75,2019,19,15.12
21.5,74.375,2019,19,11.74
21.5,75.0,2019,19,11.06
21.5,75.625,2019,19,10.77
21.5,76.25,2019,19,10.99
21.5,76.875,2019,19,12.01
21.5,77.5,2019,19,11.14
21.5,78.125,2019,19,11.21
21.5,78.75,2019,19,10.88
21.5,79.375,2019,19,10.34
21.5,80.0,2019,19,10.17
21.5,80.625,2019,19,9.05
22.0,73.125,2019,19,14.01
22.0,73.75,2019,19,14.23
22.0,74.375,2019,19,11.7
22.0,75.0,2019,19,10.91
22.0,75.625,2019,19,10.54
22.0,76.25,2019,19,10.54
22.0,76.875,2019,19,11.54
22.0,77.5,2019,19,10.78
22.0,78.125,2019,19,10.57
22.0,78.75,2019,19,9.63
22.0,79.375,2019,19,9.34
22.0,80.0,2019,19,9.53
22.0,80.625,2019,19,9.13
20.0,73.125,2019,20,17.31
20.0,73.75,2019,20,14.08
20.0,74.375,2019,20,12.93
20.0,75.0,2019,20,12.98
20.0,75.625,2019,20,12.71
20.0,76.25,2019,20,12.64
20.0,76.875,2019,20,13.18
20.0,77.5,2019,20,13.7
20.0,78.125,2019,20,13.02
20.0,78.75,2019,20,12.4
20.0,79.375,2019,20,12.49
20.0,80.0,2019,20,12.12
20.0,80.625,2019,20,12.12
20.5,73.125,2019,20,17.61
20.5,73.75,2019,20,14.9
20.5,74.375,2019,20,13.19
20.5,75.0,2019,20,13.59
20.5,75.625,2019,20,13.27
20.5,76.25,2019,20,12.58
20.5,76.875,2019,20,12.39
20.5,77.5,2019,20,11.89
20.5,78.125,2019,20,11.4
20.5,78.75,2019,20,11.01
20.5,79.375,2019,20,11.24
20.5,80.0,2019,20,11.66
20.5,80.625,2019,20,11.48
21.0,73.125,2019,20,17.11
21.0,73.75,2019,20,16.1
21.0,74.375,2019,20,13.68
21.0,75.0,2019,20,13.79
21.0,75.625,2019,20,13.4
21.0,76.25,2019,20,12.65
21.0,76.875,2019,20,12.16
21.0,77.5,2019,20,11.89
21.0,78.125,2019,20,11.56
21.0,78.75,2019,20,11.02
21.0,79.375,2019,20,10.63
21.0,80.0,2019,20,10.45
21.0,80.625,2019,20,10.07
21.5,73.125,2019,20,15.89
21.5,73.75,2019,20,15.79
21.5,74.375,2019,20,13.18
21.5,75.0,2019,20,12.4
21.5,75.625,2019,20,11.83
21.5,76.25,2019,20,11.7
21.5,76.875,2019,20,12.0
21.5,77.5,2019,20,11.92
21.5,78.125,2019,20,11.5
21.5,78.75,2019,20,11.16
21.5,79.375,2019,20,10.55
21.5,80.0,2019,20,10.29
21.5,80.625,2019,20,9.58
22.0,73.125,2019,20,15.11
22.0,73.75,2019,20,14.98
22.0,74.375,2019,20,12.63
22.0,75.0,2019,20,11.62
22.0,75.625,2019,20,11.52
22.0,76.25,2019,20,11.75
22.0,76.875,2019,20,12.51
22.0,77.5,2019,20,11.45
22.0,78.125,2019,20,11.37
22.0,78.75,2019,20,11.22
22.0,79.375,2019,20,10.33
22.0,80.0,2019,20,10.38
22.0,80.625,2019,20,10.79
20.0,73.125,2019,21,18.11
20.0,73.75,2019,21,14.65
20.0,74.375,2019,21,12.42
20.0,75.0,2019,21,12.64
20.0,75.625,2019,21,12.32
20.0,76.25,2019,21,12.43
20.0,76.875,2019,21,12.99
20.0,77.5,2019,21,12.8
20.0,78.125,2019,21,12.58
20.0,78.75,2019,21,12.13
20.0,79.375,2019,21,11.85
20.0,80.0,2019,21,11.85
20.0,80.625,2019,21,11.97
20.5,73.125,2019,21,18.19
20.5,73.75,2019,21,15.24
20.5,74.375,2019,21,12.7
20.5,75.0,2019,21,13.45
20.5,75.625,2019,21,13.88
20.5,76.25,2019,21,14.11
20.5,76.875,2019,21,13.9
20.5,77.5,2019,21,12.66
20.5,78.125,2019,21,11.9
20.5,78.75,2019,21,11.46
20.5,79.375,2019,21,11.51
20.5,80.0,2019,21,11.72
20.5,80.625,2019,21,11.31
21.0,73.125,2019,21,18.44
21.0,73.75,2019,21,16.78
21.0,74.375,2019,21,14.33
21.0,75.0,2019,21,13.63
21.0,75.625,2019,21,13.6
21.0,76.25,2019,21,14.34
21.0,76.875,2019,21,13.77
21.0,77.5,2019,21,12.07
21.0,78.125,2019,21,11.5
21.0,78.75,2019,21,11.59
21.0,79.375,2019,21,11.7
21.0,80.0,2019,21,11.5
21.0,80.625,2019,21,11.2
21.5,73.125,2019,21,17.02
21.5,73.75,2019,21,16.95
21.5,74.375,2019,21,15.57
21.5,75.0,2019,21,12.93
21.5,75.625,2019,21,12.06
21.5,76.25,2019,21,13.19
21.5,76.875,2019,21,13.86
21.5,77.5,2019,21,11.73
21.5,78.125,2019,21,11.69
21.5,78.75,2019,21,12.39
21.5,79.375,2019,21,12.17
21.5,80.0,2019,21,11.82
21.5,80.625,2019,21,12.38
22.0,73.125,2019,21,15.78
22.0,73.75,2019,21,15.3
22.0,74.375,2019,21,15.12
22.0,75.0,2019,21,12.83
22.0,75.625,2019,21,12.11
22.0,76.25,2019,21,13.27
22.0,76.875,2019,21,15.36
22.0,77.5,2019,21,13.78
22.0,78.125,2019,21,11.96
22.0,78.75,2019,21,12.13
22.0,79.375,2019,21,13.14
22.0,80.0,2019,21,12.52
22.0,80.625,2019,21,12.89
20.0,73.125,2019,22,16.95
20.0,73.75,2019,22,14.13
20.0,74.375,2019,22,13.27
20.0,75.0,2019,22,12.09
20.0,75.625,2019,22,12.36
20.0,76.25,2019,22,12.97
20.0,76.875,2019,22,13.43
20.0,77.5,2019,22,13.04
20.0,78.125,2019,22,13.83
20.0,78.75,2019,22,15.17
20.0,79.375,2019,22,14.99
20.0,80.0,2019,22,14.68
20.0,80.625,2019,22,13.46
20.5,73.125,2019,22,16.93
20.5,73.75,2019,22,14.75
20.5,74.375,2019,22,14.07
20.5,75.0,2019,22,12.85
20.5,75.625,2019,22,12.81
20.5,76.25,2019,22,13.13
20.5,76.875,2019,22,13.72
20.5,77.5,2019,22,13.7
20.5,78.125,2019,22,13.17
20.5,78.75,2019,22,13.77
20.5,79.375,2019,22,13.93
20.5,80.0,2019,22,13.61
20.5,80.625,2019,22,12.65
21.0,73.125,2019,22,16.4
21.0,73.75,2019,22,15.23
21.0,74.375,2019,22,14.34
21.0,75.0,2019,22,13.86
21.0,75.625,2019,22,13.45
21.0,76.25,2019,22,13.53
21.0,76.875,2019,22,13.99
21.0,77.5,2019,22,14.19
21.0,78.125,2019,22,12.86
21.0,78.75,2019,22,12.54
21.0,79.375,2019,22,13.18
21.0,80.0,2019,22,12.9
21.0,80.625,2019,22,11.67
21.5,73.125,2019,22,15.75
21.5,73.75,2019,22,14.67
21.5,74.375,2019,22,13.82
21.5,75.0,2019,22,13.53
21.5,75.625,2019,22,12.75
21.5,76.25,2019,22,12.91
21.5,76.875,2019,22,13.53
21.5,77.5,2019,22,13.41
21.5,78.125,2019,22,12.33
21.5,78.75,2019,22,11.63
21.5,79.375,2019,22,11.79
21.5,80.0,2019,22,11.9
21.5,80.625,2019,22,10.55
22.0,73.125,2019,22,15.15
22.0,73.75,2019,22,14.25
22.0,74.375,2019,22,13.01
22.0,75.0,2019,22,12.77
22.0,75.625,2019,22,12.66
22.0,76.25,2019,22,13.04
22.0,76.875,2019,22,13.56
22.0,77.5,2019,22,13.22
22.0,78.125,2019,22,11.69
22.0,78.75,2019,22,10.77
22.0,79.375,2019,22,10.8
22.0,80.0,2019,22,11.15
22.0,80.625,2019,22,10.64
20.0,73.125,2019,23,15.56
20.0,73.75,2019,23,13.4
20.0,74.375,2019,23,12.37
20.0,75.0,2019,23,12.44
20.0,75.625,2019,23,12.43
20.0,76.25,2019,23,12.76
20.0,76.875,2019,23,13.24
20.0,77.5,2019,23,14.0
20.0,78.125,2019,23,14.56
20.0,78.75,2019,23,15.87
20.0,79.375,2019,23,16.44
20.0,80.0,2019,23,15.28
20.0,80.625,2019,23,13.78
20.5,73.125,2019,23,15.93
20.5,73.75,2019,23,13.55
20.5,74.375,2019,23,12.66
20.5,75.0,2019,23,12.9
20.5,75.625,2019,23,12.75
20.5,76.25,2019,23,12.72
20.5,76.875,2019,23,13.49
20.5,77.5,2019,23,13.97
20.5,78.125,2019,23,14.28
20.5,78.75,2019,23,14.89
20.5,79.375,2019,23,16.02
20.5,80.0,2019,23,15.27
20.5,80.625,2019,23,13.57
21.0,73.125,2019,23,16.18
21.0,73.75,2019,23,14.05
21.0,74.375,2019,23,13.26
21.0,75.0,2019,23,13.72
21.0,75.625,2019,23,13.65
21.0,76.25,2019,23,13.26
21.0,76.875,2019,23,13.64
21.0,77.5,2019,23,13.89
21.0,78.125,2019,23,14.03
21.0,78.75,2019,23,13.69
21.0,79.375,2019,23,14.39
21.0,80.0,2019,23,14.49
21.0,80.625,2019,23,13.59
21.5,73.125,2019,23,14.76
21.5,73.75,2019,23,14.15
21.5,74.375,2019,23,13.35
21.5,75.0,2019,23,13.66
21.5,75.625,2019,23,12.99
21.5,76.25,2019,23,12.58
21.5,76.875,2019,23,12.42
21.5,77.5,2019,23,12.43
21.5,78.125,2019,23,13.4
21.5,78.75,2019,23,13.5
21.5,79.375,2019,23,12.82
21.5,80.0,2019,23,13.16
21.5,80.625,2019,23,13.57
22.0,73.125,2019,23,13.79
22.0,73.75,2019,23,13.72
22.0,74.375,2019,23,13.19
22.0,75.0,2019,23,13.32
22.0,75.625,2019,23,13.06
22.0,76.25,2019,23,12.87
22.0,76.875,2019,23,12.32
22.0,77.5,2019,23,11.98
22.0,78.125,2019,23,14.14
22.0,78.75,2019,23,13.03
22.0,79.375,2019,23,12.41
22.0,80.0,2019,23,12.46
22.0,80.625,2019,23,12.03
20.0,73.125,2019,24,12.73
20.0,73.75,2019,24,10.66
20.0,74.375,2019,24,10.98
20.0,75.0,2019,24,11.45
20.0,75.625,2019,24,12.32
20.0,76.25,2019,24,13.26
20.0,76.875,2019,24,13.44
20.0,77.5,2019,24,13.7
20.0,78.125,2019,24,14.48
20.0,78.75,2019,24,15.34
20.0,79.375,2019,24,15.56
20.0,80.0,2019,24,15.25
20.0,80.625,2019,24,14.56
20.5,73.125,2019,24,13.12
20.5,73.75,2019,24,11.5
20.5,74.375,2019,24,11.32
20.5,75.0,2019,24,11.78
20.5,75.625,2019,24,12.82
20.5,76.25,2019,24,13.63
20.5,76.875,2019,24,13.42
20.5,77.5,2019,24,13.76
20.5,78.125,2019,24,14.49
20.5,78.75,2019,24,14.9
20.5,79.375,2019,24,15.22
20.5,80.0,2019,24,15.36
20.5,80.625,2019,24,14.94
21.0,73.125,2019,24,13.23
21.0,73.75,2019,24,13.26
21.0,74.375,2019,24,12.24
21.0,75.0,2019,24,12.48
21.0,75.625,2019,24,13.35
21.0,76.25,2019,24,13.76
21.0,76.875,2019,24,13.83
21.0,77.5,2019,24,14.06
21.0,78.125,2019,24,14.8
21.0,78.75,2019,24,14.51
21.0,79.375,2019,24,14.61
21.0,80.0,2019,24,15.01
21.0,80.625,2019,24,14.85
21.5,73.125,2019,24,12.56
21.5,73.75,2019,24,13.29
21.5,74.375,2019,24,12.12
21.5,75.0,2019,24,11.68
21.5,75.625,2019,24,11.61
21.5,76.25,2019,24,12.17
21.5,76.875,2019,24,12.92
21.5,77.5,2019,24,12.47
21.5,78.125,2019,24,13.58
21.5,78.75,2019,24,13.88
21.5,79.375,2019,24,13.98
21.5,80.0,2019,24,14.23
21.5,80.625,2019,24,13.76
22.0,73.125,2019,24,11.8
22.0,73.75,2019,24,11.84
22.0,74.375,2019,24,10.77
22.0,75.0,2019,24,10.89
22.0,75.625,2019,24,11.28
22.0,76.25,2019,24,11.52
22.0,76.875,2019,24,12.33
22.0,77.5,2019,24,11.8
22.0,78.125,2019,24,11.74
22.0,78.75,2019,24,12.0
22.0,79.375,2019,24,12.46
22.0,80.0,2019,24,13.39
22.0,80.625,2019,24,13.8
20.0,73.125,2019,25,11.9
20.0,73.75,2019,25,10.21
20.0,74.375,2019,25,10.24
20.0,75.0,2019,25,10.51
20.0,75.625,2019,25,11.42
20.0,76.25,2019,25,12.84
20.0,76.875,2019,25,15.26
20.0,77.5,2019,25,17.43
20.0,78.125,2019,25,19.32
